author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,,,
@orciptv5046,tanpa keburukan deh,Ugxs6NxNOOqjx0dfhzJ4AaABAg,"Bodoh amat,capek bikin aturan ,tikus pungut jauh dari cctp,tikus di lawan",848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,comment,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@hadi_s1840,FALSE,Ugy74ch2dFMM0pFyjZ54AaABAg,JUJUR SAYA SERING MENEROBOS LAMPU HIJAU,5 years ago,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,4,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
Sedangkan pembeli tidak mengetahui pemilik  sebelumnya atau sebaliknya,"g kebanyakan protes kya bapaknya""",Ugzt9L19ZXJv9uJOtNZ4AaABAg.9LN88QVFhsR9LNT0lPuSf0,Di Medan UDa ada belum?,848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,2,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
"Itu proses tilangnya gimana?""",FALSE,FALSE,"Jadi klo yg suka ngawal seperti ambulans , aparatur negara  dan ambulance orang meningal atw ke celakaan di jalan yg butuh waktu yg singkat kena tilang juga dong ya !!!",848,0,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,reply,,,
@adehermawan84,"digital = cctv""",Ugzt9L19ZXJv9uJOtNZ4AaABAg.9LN88QVFhsR9LNT9bB4Hia,https://www.youtube.com/watch?v=BE-7A1XU0P0,848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,0,reply,,,
"Itu kan plat nomor palsu 😂""",FALSE,FALSE,Becak motor bagaiamana?,5 years ago,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,1,reply,,,
@pornomozipur6868,FALSE,Ugzt9L19ZXJv9uJOtNZ4AaABAg.9LN88QVFhsR9LO8-K3YoqQ,"Kl motor bawa barang besar seperti tangga, tas di sisi kiri kanan bagaimana ya?",848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,reply,,,
@untungtrisumaryono6257,FALSE,UgwsVCkyySpTtB1rej14AaABAg.9LN7UZ-wrzo9LO0Z8x_bib,Tilang jg yg kenalpot bising,358,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@fikrichasby6093,FALSE,UgzQ8FnR7xb4qk5sS_l4AaABAg,Masalahnya di indo bukan kayak di amerika. Di amerika jelas pemilik nama di STNK kendaraan. Di indo yg punya kendaraan 50 persen bukan atas nama sendiri dan masalahnya lagi yang punya alamat sesuai STNK rata² rumahnya berpindah². Dan parahnya lagi banyak pemilik kendaraan yg atas nama STNKnya tidak bisa diketemukan lagi alamatnya. Jadi masih ribet disini.,358,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@arfankk,FALSE,UgyaeD_8nIj3aGMwV4Z4AaABAg,Kebanyakan iklan kau,358,2,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@junaedijun2179,FALSE,Ugyulp9rMfz5P5b5qeZ4AaABAg,"Plat nomor palsu,,itu banyak banget di daerah2..",358,1,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@yurisabrori,FALSE,1966,"Klo kecepatan tol lbih dri 100 km/jam di tilang,  kurangi lewat tol lah ane,, kecepatan tol maksimal 120 km/jam gt jdi klo lari 100-110 msih bisa,,, klo di tol lri 70-80 ya mnding jln biasa g byar juga ,,",3 months ago,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,3,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@pkjipkji695,FALSE,UgzjRtmOXMpnYq3eLnd4AaABAg,Rarudet pisan kodok teh,3 months ago,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@viraldunia6608,FALSE,Ugx7y-9c561N7ZQLcXR4AaABAg,"Ujung"" nya duet jga ujungnya😂",358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,2,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@taufiksameer7690,FALSE,UgwJNfGbVJNFa3DlAEh4AaABAg,Uwowowowow😱😝,358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,comment,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@Suryafera,FALSE,Ugx8BZIoGrG2r9EDd_F4AaABAg,Linknya ini jekbakan Batman y,358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,reply,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@ramadhanisme7,FALSE,UgyMOG1O-MMv9uvzRt14AaABAg,"Bang saya waktu pas bayar STNK  tertera klo kena etle pada tgl 19 05 2025 di satlantas pasuruan, sedangkan mobil saya ada di madura gak kemana2 pada waktu itu, tolong pecerahannya bang",358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@Catstory_ku,FALSE,UgzRzAdcdoFgXFHTxo54AaABAg,Saya sudah cek di cek data tersebut data tidak di temukan,358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago (edited),0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@febryledtv421,FALSE,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,2 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@LiberliStars,FALSE,UgzvyjAi5-kxecDPwtJ4AaABAg,Dapet no refernsiny dr mana bang taunya?,358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,2 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,1,comment,,,
@itnk.,FALSE,Ugz9pPhAEfTdbjT7DDh4AaABAg,"Tapi aku udah cek tertulis ""data tidak ditemukan""",358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,0,comment,,,
@andreasgalaxy1232,FALSE,UgzeRKTEOCilfijHBcR4AaABAg,https://www.youtube.com/watch?v=5wWB9VhgXII,358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,3 months ago,comment,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@suryapangeran8896,1966,UgzkneJic9RYLD_bzRh4AaABAg,"Bang klo data ditemukan, tapi pelanggannya kosong apa aman",358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@suryapangeran8896,FALSE,UgxOFYVWqP7hQgU5Mwt4AaABAg,"bang, sy sudah berulang² cek data,",358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@abangotomotif,FALSE,UgzpS6Fnw6VQTvztBbF4AaABAg,358,358,6,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@andreasfernandez1548,1966,Ugz5puW-i7fi3JpA7WJ4AaABAg,kalo polda bengkulu masih pake website etle.pmj? kan pmj polda metro jaya dijakarta,358,0,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@mastulus3700,FALSE,UgwdNL39bn9PWoETjd54AaABAg,"Bang kalo keterangan nya , DATA TIDAK DI TEMUKAN",5 months ago,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,0,comment,,,
@terrajaya3161,FALSE,Ugwda2GFboMEP3GxXLR4AaABAg,"Klo data tidak di temukan,,apa itu artinya bang",5 years ago,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,3 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,reply,,,
@cyntiarahmawati378,FALSE,UgzlkjO2CuTyiZ0P8Mt4AaABAg,"Bang sy pernah kena tilang, langsung sy bayar ke pak polisi nya, apakah aman?",358,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,3 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@singgihchue8234,1966,UgxAqcQ9AJHIlXk8UMV4AaABAg,Bang mau tanya saya cek d etle ada palenggaran sebanyak 6x,848,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,3 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@mirzamboizz3660,FALSE,UgxOPfIScKSUUPdb3H54AaABAg,https://www.youtube.com/watch?v=5wWB9VhgXII,848,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,2 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@mirzamboizz3660,1966,UgxtCbtDB3Ai3ZUlHgx4AaABAg,"Jangan sekali kali kau coba cara diatas, mobil kau malah kena tilang nanti krena data sdh kamu lengkapi. terimakasih",848,1,https://www.youtube.com/watch?v=_GCWRLEl6kc,4 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@riezkywijayanto1619,FALSE,FALSE,Bg saya pernah di tilang di jalan atau di tempat oleh polisi dan saya sudah bayar di tempat denda nya pas di cek di data Nya tidak di temukan saya mau cek apakah saya dapat pengurangan point,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,4 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@azizil6529,FALSE,UgxD7lavjgkMuldMUKR4AaABAg,Bg saya mau tnya.,5 years ago,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@bangigoy4159,FALSE,UgywjQiGE85hXvdgThh4AaABAg,https://www.youtube.com/watch?v=5wWB9VhgXII,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@EDDYSJ,FALSE,FALSE,"Plat sama motor beda, itu gimmn, ada orang sama pake plat saya gimn ya,, al hasil motor saya jd kena etle, padahal yg kena motor beat, sedangkan motor saya supra, warna jg beda, cuma plat sama, apes banget motor saya,",848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,comment,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@Leon_SBH,FALSE,UgwlvMywEC90Y94CQY94AaABAg,"Bang saya cek barusan, no polisi tidak di temukan, mohon periksa kembali data kendaraan anda...",848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@ramadhanisme7,250rb,UgyrO8X4wu4p8tKfY1h4AaABAg,https://www.youtube.com/watch?v=5wWB9VhgXII,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@youmerestoku8600,250rb,"itu kenapa ya bang🙏""","Bang saya cek di ranmor saya kena etle, tapi ga tau kenanya kapan dan dimana, gimana cara mengetahui kenanya dimana?",848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@ramadhanisme7,500rb,UgzfSKsWV8e3T7BI4Gh4AaABAg,nomor referensi dri mana,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
Gw juga pernah melanggar trus kena tilang ya terima nasib ikut sidang bayar denda ke negara,500rb,UgyZk5Vo3aBGPd7Q9m14AaABAg,Banh saya data tidak di temukan terus,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,0,comment,,,
@Suryafera,750 rb,Ugyc5Qa4AQBHbd0ZrSV4AaABAg,Jebakan kenapa kak,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,reply,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@jokermalam9504,"taati peraturannya.""",Ugw7nDBL6H7pJsh9OLB4AaABAg,Dikirimi surat tidak bg,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@ahmadbimbim4791,FALSE,UgyoJKQuKZReFLZ-Tx14AaABAg,Dari cek data,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@farelfebriyanchanel1974,FALSE,FALSE,​ @HardyAr  ok bang,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@bpang9762,FALSE,UgzPbu9_tUuw2s2MZXJ4AaABAg,Sy sudah cek data tp tidak ada no referensinya?,848,5,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@bpang9762,FALSE,UgzbeQcPZQkwLqubRUl4AaABAg,Data nya muncul gk,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,0,comment,,,
@sammarif2317,FALSE,UgyQ8XohUBFAqrZ9rxF4AaABAg,​ @HardyAr datanya muncul tp ga ada no referensinya,5 years ago,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@rararara134,FALSE,FALSE,Ikeeh,848,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@yudiserviceelectronic3558,1966,UgwG44GLKQZ-LzPxAF94AaABAg,Tadi gw lewat jalur baswey ada lampu ngeflas kaya lagi foto di tiang anjeng😂,358,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@namaanda5349,FALSE,UgzLo2GOMX5-megS5m14AaABAg,Lah waktu polisi yang trobos tol gk d cari.lama lama nti kamera cctv bklan d rusak dah sma rakyat bkin nyari mslh,358,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@mr.fish5,FALSE,FALSE,Ktauan bngt loe bro mnangtang nya..pke sgla nutup plat sgla prilakumu adalah mmbuat conto yg buruk,848,0,https://www.youtube.com/watch?v=5wWB9VhgXII,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@Rdplkyzrt,FALSE,Ugw0nTzugUQwqTd1nKt4AaABAg,Patut ditiru,358,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@riohendra7417,FALSE,UgwzXoz-OvsUkxiiTy54AaABAg,"Penting sekali y mencari cari hal kecil walaupun pelanggar tsb bersalah, lbh luar biasa lagi kasus2 besar yg lbh difokuskan dan diutamakan",5 years ago,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII,4 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@Arwen9,FALSE,UgzB4mNRIdcgrw2S6PV4AaABAg,Klo slh ya salah jgn bacot..mau spele mau ga klo mmg dlrang jgn di terjang...mau punya otak yg bnr bagaimana klo yg ktanya cm mslh kcil aj msih di langgar...lbih baiklah berbuat baik ssuai aturan yg ada..psti aman..jdi rakyat itu bljr bs mghrgai lrgan yg kcil klo mau aman...,848,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@aepsaepulbarkah6069,FALSE,UgxAqcQ9AJHIlXk8UMV4AaABAg.AJBKncnFIfhAJNJ-YnCMOi,https://www.youtube.com/watch?v=_GCWRLEl6kc,848,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,5 years ago,comment,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
"Atau kendaraan sudah di jual...""",FALSE,UgxOPfIScKSUUPdb3H54AaABAg.AIwN3Xc_TbCAIzAumT5VTo,Yg masuk jalur busway itu banyak pak polisi 🙄,848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara Cek ETLE(Tilang Ekektronik) Via Online Menggunakan Hp,comment,,,
@khalisasigit6446,FALSE,UgxD7lavjgkMuldMUKR4AaABAg.AI44wA3-aTEAI4blTy3Czr,Payah polisi nya,848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@muhammadtaufiqmaulana4279,FALSE,UgxD7lavjgkMuldMUKR4AaABAg.AI44wA3-aTEAI4fD3kEADX,Lu cari Sono Ampe bego haha,358,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
"Btw gak bisa injek gas lagi buat hilangin kantuk 😭😭""",FALSE,UgxD7lavjgkMuldMUKR4AaABAg.AI44wA3-aTEAJ9tBXq_Edd,"Kecuali Plat RF.. , QZ, plat TNI, polri dan kementerian. Silakan mereka terobos, Krn mereka punya duit.",358,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@abdullatip1716,FALSE,UgxD7lavjgkMuldMUKR4AaABAg.AI44wA3-aTEAJNJ8JBJnzK,Polisi kontol,358,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,0,comment,,,
@apatu4045,FALSE,UgxD7lavjgkMuldMUKR4AaABAg.AI44wA3-aTEAJNll__VrZK,Alaaahh lebaayyy,358,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@abdullatip1716,FALSE,Ugzi3-pkI2Xccsnf9kd4AaABAg,cari harun masiku dong pk,358,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@jokonanong2908,358,UgyIK5PziklaauMG0N14AaABAg,https://www.youtube.com/watch?v=_GCWRLEl6kc,358,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@dianmarchela4263,FALSE,UgzzQK9SuNAyEuyiwJZ4AaABAg,Klw plat RF.... berani di tindak ga?,848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
Mana mau ngerti dia,FALSE,UgyVwz7Vc1rrQDPcDUp4AaABAg,Beberapa oknum pemerintah juga main² sama hukum masa rakyat kecil gak boleh ikutan😂,848,0,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,reply,,,
Yg ptg fotonya nemplok didashboard,358,UgxmmoLXVrl9m1pYIAt4AaABAg,"Kehebatan orang +62, fasilitas cctv milyaran cuma diakali cengerin pakai tutup tangan,klu sj pakai helm gelap lebih sulit diidentifikasi",848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,comment,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,reply,,,
Bemer kan...? Krn kbnykn mobil di indonesia,FALSE,UgxuaJVDKVW7ZN_F_Q54AaABAg,"buang2 waktu aja pak pol ,,, tuh di DPR banyak maling2 uang rakyat yang semesti nya di cari dan di hukum",5 years ago,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,reply,,,
@ahmadfaikin4704,FALSE,UgzVL0LLkWYnN6RtA7h4AaABAg,masalah kecil di besar2kan,848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,comment,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@nazaralkhalifa931,padahal sudah benar,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc,848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@wiyonotrivebrianto871,FALSE,Ugxbrp7KEkiNhX7plxJ4AaABAg,"orang2 goblok yg ngatkan tilang dgn korupsi,,korupsi itu urusan jaksa kpk,,,dasar orang2 goblok sok tau",848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
@kabutpagi5329,FALSE,UgzCzb_cs4mS_w7iZht4AaABAg,Aman bang,848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,comment,Ugzbib9oClEK26Y08qF4AaABAg,0,comment,,,
@arislamiardi6022,FALSE,Ugw1iZIwegtziJh_Zvx4AaABAg,bentar lgi terciduk,848,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM,5 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Sambil Senyum Pemotor Tutupi Pelat Nomor untuk Hindari Tilang Elektronik,comment,,,
