author,authorIsChannelOwner,comment
@muhammadzaenalabidin9089,FALSE,Semoga lekas pulih negriku
@jeffhan900,FALSE,Ikhlaskeun je
@rickyarcky8425,FALSE,nanti ada kamera dari belakang nih.karena nanti banyak yg pakai masker dan nutupin plat nopol.
"padahal tindakan nya bisa membahayakan diri sendiri dan orang lain""",TRUE,"Pengendara nakal, kayak lu kaga pernah nakal aja coeg 😂"
@HardyAr,TRUE,"Yah tilang elektronik,gk bkl mempan.Pengendara mobil&motor  pengennya gk macet,kl pngn gk macet ya naik transportasi umum.pd ngeluh macet,pdhl yg bikin macet kita sndr,ngeluh banjir,pdhl yg bikin bnjr kita sndr.susah di atur intinya"
@nirmanmalapan5201,FALSE,sekalian pake plat palsu bego
"giliran korupsi diemin aja""",FALSE,"Hebohhh,koropsi noh di kejar,"
@chanelkita5877,FALSE,"Hebohhh,koropsi noh di kejar,"
@MrAdityapratama,FALSE,"Cerdasnya warga +62 emang di atas rata""😀😀😀😀😀😀😀😀😀"
@yugayuga3507,FALSE,Mo menerobos jalur bus trans dgn cara ngibulin polizi?
@ardiannugroho4674,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc
@ardiannugroho4674,FALSE,#ERROR!
@oreganikushimi860,FALSE,Bintang 5
@davidbowy6954,FALSE,"Tambah gendut dah perutnya,tinggal duduk ja liatin cctv.."
@ocehanbelaka,FALSE,"Di ciduk nangis nh,, siap2 ketawa ah,,"
@siap-my2jq,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc
@Rositaseptiantikasari,FALSE,"Kurang kerjaan, giliran kya gini diurusin, giliran koropsi dibiarin"
@candrasugihantoro,FALSE,Jangan cuma tilang kalau ketemu pelanggar nya. Cabut sim nya.
@shevyputri718,FALSE,Kreatif
@kia-8b,FALSE,Harun masiku apa kabar rampok uang rakyat
@netizen0095,FALSE,Yaelah jadi panjang gitu doang aja. Lebay
@mamahaus4600,FALSE,"Gegara viral nih, klo gk viral gk bakal mau polisi ngurusin kek gini wkwkwk"
@sagung1620,FALSE,Gue suka gaya loe
@RASNAGA,FALSE,Nnti kalo kemalingan lapor a sama satpam bca yah🤣
@daengucup8604,FALSE, @andripermana8856  haaa bisa bro bisa
@Sandy-ls4mf,FALSE,"Klo satpam Bca mengayomi dan melindungi nasabah nya bukan rakyat,,klo rakyat itu melindungi dan mengayomi oleh dirinya sendiri wkwk"
@HardyAr,FALSE,Selalu masyarakat yg di cari kesalahan nya
@putra-es2qs,TRUE,"yg udah beli/punya helm hitam, bs dpt ganti uang dr polri senilai harga helm yg d beli yg bs d pake buat beli helm baru dgn warna lain."
@suryambahbejo7993,FALSE,Kl dengar penegakan kebenaran&keadilan d indonesia membuat saya ingin beli obat sakit kepala.
@wahyuabadi7106,FALSE,Sebenernya sangat mendukung..tapi kenapa kemaren saya dapat surat tilang.padahal saya gak merasa melanggar apapun....nama yang di tuju benar nama saya... Tapi motor yang ada di foto kok beda.. Motor saya vixeon warna merah... Di foto yang dikirim aerox warna ijo🤔
"10 jempol buat anda🤣""",FALSE,Teruslah bersemangat mencari kesalahan Pengendara semangat..
@bataktoba2532,FALSE,"Alhamdulillah saya sebagai warga yang baik dan taat peraturan, dari dulu sudah bangga dan sangat salut dengan kinerja polisi zimbabwe"
"Seruuuu x iiaaaaa 🤭🤭✌️✌️""",FALSE,Yo cari trus kesalaha2 rakyat cilik
@maulanayusuf_russel4232,757,Kebut setoran
@Dr.SetoMulyadi,FALSE,Ws op ae aturane Yo ws ngunuiku kerjae polisi. Ciptakan sebua mesin sng iso deteksi no rangka mesin. Jd montor mobil yg ilang biar CPT iso di lacak... Iku Bru masyarakat salut kerjae polisi
@dondondon1973,FALSE,poroti teruuuuuuuuuuuuuuuuuuuuuuuuuuuuuuussss wong cilikkkk
@alizarmustofa9197,FALSE,Biar aman gak usah pakai plat
@bawie9418,FALSE,Cara negara mencari pendapatan disiapkan perangkat untuk mencari2 kesalahan pengguna kendaraan
@wahyupermana1175,FALSE,Piye ngene iki????
@supriatnaisminurjanah4408,FALSE,semoga dihapus slogan polri.
@resnasaputra796,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM
@muhammadzubirofficial6482,FALSE,"Wees aman bebas gk usah tuku kendaraan wae ,paleng ngaret nyang sawah karo neng teggal wae ,umpomo blonjo sakiki bakul etek wes teko ngarep omah ,wes ngono wae gk ruwet pikiran ayem ,mergawe yo tentrem ora nduwe urusan karo polisi ,ngono wae luuurrrr ,salam cah ndeso gawene ngaret🤌🤌🤌🤌🤌🤌🤌"
@wahyudi....9034,FALSE,Semangkin banyak orang aneh yang  berkeliaran....
@Mrdeposcado,FALSE,Dgn tingkat ekonomi sekarang itu sama saja berbisnis lewat aturan ...harusx diutamakan himbauan sebelum tagih iurannn
@abdulwijaya3178,FALSE,Halah
@bayoe7633,FALSE,"Kalau sudah diganti cctv Berarti anggota polantas perlu dikurangi,, biar pemerintah gak susah2 bayar banyak orang nganggur donk.."
Org gedean korupsi.. ga sanggup jg..,FALSE,Segala cara untuk menghajar rakyat.
Apa yg di lakuin sama polisi?,FALSE,Coba cek lagi skg udah muncul belum kode nya
"Klo ga sama rakyat kecil ya sama rakyat yg polos...""",FALSE,@ blm bg
@rican_i_r9258,FALSE,😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠
@dreamhack7259,FALSE,"Ea sambil ngopi, ngerokok 😂"
@ridingasal-asal7164,FALSE,"Seneng bacanya, ini logika. Dulu ada pendapat satu komputer bisa menggantikan beberapa pekerja. Satu robot bisa menggantikan belasan pekerja. Satu cctv tentunya bisa menggantikan puluhan polisi"
@HardyAr,FALSE,Gak bakalan muncul bang. Paling bisa di cek setelah tgl sidang atau sebulan kemudian
@HardyAr,FALSE,"Mungkin korupsinya kalo viral baru di urusin bos.,."
@rxbajahitam8090,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc
"😁😁""",FALSE,"Korupsi urusannya kpk boskuh, apapun pelanggarannya salah tetep salah, tidak ada pembenaran dengan membahas kasus lain"
@HardyAr,FALSE,"Polisi golek""duwekkkk"
@liquidsnake3779,FALSE,Cari kesalahan rakyat kecil
@HardyAr,misal warna merah,Jika memang sesuai dgn judul...yaa alatnya ga canggih ..dan kalo tetep di tilang ...membuat masyarakat antipati terhadap polri..makanya polri harus mendesak Mentri pendidikan agar berlalu lintas di masukkan di kurikulum jenjang TK sampe SMA...dan ganti praktek ujian SIM nya ganti yg berlalu lintas yg benar.
@rezasux,848,Miris.
@fishingfishchanel,FALSE,Polisi semakin Tidak Dibutuhkan 😁
@embunpagi4313,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM
@ramakeysha2179,FALSE,Pos polisi pasang kamera juga
@sisitipikejahatan3884,FALSE,"Saya setuju operasi itu tapi saya lebih setuju lagi kalau para koruptor, atau pejabat yang korupsi ditangkap dan di hukum dengan sangat berat...!!! Karena telah memakan hak masyarakat....!!!!"
@hendriafriansyah5933,848,Klo sudah ada alat itu ber arti ada pengurangan  personel satlantas  atau nanti nya malah cuman makan gajih buta # dari rakyat untuk mempersulit rakyat#
@anitasari6816,FALSE,makin males nih yee kerja nya
@Nana_gajah_tt,FALSE,lahh kalo helm hitam diangaap pelanggaran?
@dwistea9037,FALSE,"Bsk pake helm hitam ah.. klo ketilang awas aja pak polisi, gw kata²in.. 😏"
@samuelbenard8271,FALSE,"Ada kemungkinan Ini mencari kesalahan masyarakat... Dan menyusahkan masyarakat.... Kalau misalkan pake helm full face, gimana coba?????? Yang bener aja donk.... Kalau ngga pake helm kena tilang, kalo pake helm Full face , kena tilang juga??? Kan pake kaca mata sama masker,  gunanya ETLE apa??????????? Untuk mencari cari kesalahan atau memang untuk pelanggaran lalu lintas....????? Kalau mencar cari kesalahan , maka bisa semuah alasan!!!!! Yang katanya ngga bisa baca wajah lah alasannya helm nya pakai kaca film!!!!!!  Saya kira ETLE MOBILE menjadi jalan keluar PUNGLI LALU LINTAS, eh ternyata ..."
@lareosing4289,FALSE,Mendingan patroli keliling pas malam hari lebih bagus karna malam hari itu rawan begal jangan motor aja yg di urusin begal lebih berbahaya dibanding tidak pakai helm ngerti
@robetagan3879,FALSE,trus klo motor mobil beli secon klo blom balik nama gmna pak
@teguhpurnama1985,FALSE,Bentar lagi kaya negara ini setiap hari 230 orang kena tilang tingal kali kan aja. .sudah berapa puluh juta. .kalao gak ada pelangaran lalu lintas negara dapat uang dari mana. .kan akhrya bisnis juga kan. .
@onlyone222,FALSE,Selamat ulang tahun ya itu lah makanya dikasih selamat ulang tahun agar tidak salah menginterpretasikan menerapkan pasal lalin dan kamera etle..etle ya bukan et atau ai 🤩😄😆🤩😄
@kuyyylah4777,FALSE,Sekarang polri sangat mudah mencari kesalahan pada masyarakat.
@iipfauzi7088,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM
@dodypratama7288,FALSE,Saran PAK KENAPA HARUS MASYARAKAT aja yang di PERKETAT dengan HUKUM..???
@agungusadana760,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM
@agungusadana760,FALSE,Semoga Bisa bwt tangkep begal itu alat nya cangih.. .
@mohammadfaisalhamzah5247,FALSE,Seng sugeh tambah sugeh. Seng ora duwe tambah ora duwe
@HardyAr,FALSE,Hah tilang satpam?
@pecintasholawatnabi4628,FALSE,https://www.youtube.com/watch?v=5wWB9VhgXII
@pecintasholawatnabi4628,FALSE,Kalo emang benar laporkan saja ke pihak yang berwajib. .. itu oknum
@yudiguntara9704,FALSE,satpam ga berhak nilang bu
@agusrianto2632,FALSE,"ANGKOT,METROMINI,BAJAJ YANG SUKA NGETEM BIKIN KEMACETAN"
@D74RN,FALSE,#PesonaIndonesia 👍
@galerijarananjawa2500,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc
Bukannya mencari para pencuri uang rakyat malah mencari 2 hal2 yg beginian,FALSE,Telusuri terus rakyat kecil..
@madarauciha7907,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc
@andinazmussaqib90,FALSE,Begok bangga pakek senyum
@hepihepi6727,757,Akal byk org indo. Ckckckc
@Fajar_konsultan_otomotif,FALSE,Saat kejadian : TUTUPIN AJA GAK KETAHUAN
@satriyabaskoro,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc
@togel2023,FALSE,Anda kira cctv cuma satu apa 😂 😅 😂
@roenkroenk9747,FALSE,1 kata gokil
@muhammadrobbysektianfathon6889,FALSE,"Judulnya "" polisi sma cctv dkadalin sma warga nakal "" 🤣🤣🤣🤣🤣"
@bangkongterbang,FALSE,"Urgent nya apa dicari,kayak gak ada mslh besar yg lain aja..heran sayan"
@bagustangkas4415,TRUE,"Kyk gni d cari sampek kolong kolong,, tp giliran DPR tukang korupsi dibilang wajar 😌 wanimu kto rakyat cilik pak.."
.,FALSE,Kasih tutup sama masker saja plat no nya biar gk kena corona😁😁😁😁
...tpi kalau dy boncengan,FALSE,"Cctv untk apa,,mmbntu polisi,trus polisi krjanya apa,,duduk ngopi meras masyrkat it kli ea krjanya haha"
@edwinsjamsu2602,FALSE,Parah
@cakrabos8709,FALSE,Gampang pake aja cover plat nomer tapi depan kasih mika hitam bisa trs kasih lampu led putih jadi pas lampu lednya di matiin baru bisa kelihatan plat nya easy bos
@totokw3103,TRUE,Thug Life +62
@HAMBAALLAH98765,FALSE,"Cari PNBP dengan mendzolimi org lain, gak berkah Pak"
@HardyAr,848,Halah paak..
@eggyagustino6804,FALSE,FALSE
@HardyAr,FALSE,manusia >>> teknologi
@demen_melangkah,FALSE,"hrusnya itu diambil hikmahnya saja pak pol.brti hrus memakai cara lain lagi agar tidak bisa lolos n dikadalin gitu, ngece kya gitu, misalnya seblum cctv dikasih polisi tidur yg memungkinkan pemotor g bisa ngendaliin motor hnya dgn satu tangan. agar nkb bisa ketangkp cctv.oke pak pol"
@HardyAr,FALSE,Akankah....
@rxbajahitam8090,FALSE,Buka blokirannya
@HardyAr,FALSE,Memng begitilah polisi jahanam
@dendyirawan6456,757,Betul tuh....
@pulepulChannel,FALSE,"Sebenernya bukan hanya DPR,, pemerintah juga bro.."
@BpkPutin_Lurah,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc
@ianawansyah666,FALSE,Untuk bisa nangkap koruptor gak bisa asal tangkap... Harus dilakukan investigasi dulu dan memiliki hard evidence/bukti kuat nyet... Sedangkan YG divideo udah terbukti melanggar hukum
@ahmadzuliyanto3064,FALSE, @zerox8413  nyatnyet2 lu monyet????Korupsi udah dari dulu DPR?Nyampe ada yg pensiun pastinya?lu juga sering melanggar juga sok lu
@lufrinpasang4825,FALSE,"Klu ngomong ngak dipikir bro iki negara hukum nyekel wong pinter iku ngak sak penak e dewe kudu enek bukti enek saksi salah2 polisi juga di tuntut balik, masalah korupsi itu yg salah bukan instansinya tapi mental orang nya ngak usah pemerintah di desa di sekolah dagang kabeh enek seng korupsi."
@bim8319,FALSE, @zaochendeyangguang9496  nahh nek ngono yo ciduk wae  .emng ora ono Cctv yo nek kerjo?
@SalizTriyadi93,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc
@luddiluddi8780,FALSE,Ya bagaimanapun..  Yg salah tetap salah om ga da toleransi
@budia.w4911,FALSE,@aye channel jgn baper mas....
@andiproject906,FALSE,Hahaha ....semua  bisa bantu kpk klo bisa buktikan bos. Gk usah koar2 gk jelas
@wahyucuplex5662,FALSE,MISALNYA kantor² pemrintah dan paratur negara di kasih cctv trs masuk ke vetron pinggir jalan gimana ya apakah mungkin..jd setidakny saya juga bisa liat gt apa yg ada lakukan di dalam sana...?
@JaelaniSuyitno,FALSE,Sekalipun bawa helm sepatu pakaian F1..kalo jatuh pasti luka parah...sekalian potoin jalan berlubang pak...biar gak ada jalan rusak
@biasaaja1377,757,Wes lah na aturen kono pak aku tak manut ae opo jaremu
@dianardiyansah5072,FALSE,Ya Alloh mesakne wong cilik.... Teringat th 80an sepeda ontel saja dipajak tivi pajak... Pagar besi pajak.... Rakyat sulit makin terjepit dan menjerit.
@agusjabarudin109,757,Ada² aja Indonesia sekarang
@prassetyoentertainment3724,FALSE,Kerja lapangan aja pada buncit apa lagi ada Etle ancur awake.....tmbah males
@gilangromadhon6473,FALSE,Naik kuda lumping aman Tilang.sebelum ada undang undang kuda kudaan.
@R2family23,TRUE,"Asal jngan ngawur dikampung""tilang hanya dijalan protokol,kalau ngawur dikampung polisi bkalan jd musuh warga,didaerah tuban kbarx sama protes penilangan dikampung..."
"Giliran yg laen"""" susah..""",358,"Pengendara motor Punya dua kekhawatiran dijalan,  pertama jalan rusak, kedua begal...  Sekarang tambah Satu lagi yaitu ETLE"
@agusfaizagaza2738,TRUE,Sekarang tugas polantas jadi tukang Poto...
@fristyinta6226,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM
@HardyAr,FALSE,"Di upgrade pak softwarenya, biar gak ada masyarakat yang pake helm dirugikan"
@aseppapeh8541,FALSE,"Sebaiknya mobilnya berkamuflase, bukan corak mobil polisi. Mobil pada umumnya."
@edwanjanuardi9160,848,makin gampang nilang
@biasaaja1377,FALSE,FALSE
@edwanjanuardi9160,848,Mungkin rakyat juga harus mengimbanginya dengan mencari kesalahan mereka..
Atau motor nya beli seken,FALSE,Helem HITAM di SAMAKAN RAMBUT🤣🤣🤣
@HardyAr,FALSE,Semoga kesehatan mata pembaca ETLE tetap diberi sehat sampai tuanya. Dan kesehatan keluarganya semua
"Kalo tilang offline mah selama ini aman aman aja sih kyk ny""",FALSE,Hahahahaaaaa gk mempan tilang elektronik krna plat motor sy gk ada 🤣🤣🤣🤣🤣
@angga2majalaya733,848,Jan di golek'i salae rakyat cilik sak Iki
@HardyAr,FALSE,"Wahhh enak ya sekarang.. tapi mau tanya, nihhh realita aja kita mah kalau misal di jalan hanya untuk 2 jalur mobil tp pemobil malah buat 3 jalur mobil kena tilang ga? Di jakarta banyak neh mobil bikin jalur baru motor jd ketutup jalurnya mau ga mau malah jadi zigzag nyari sela.. sama ini kalau kita di jalan liat aparat berkendaraan tidak sesuai kelengkapan berkendara juga gimana? Boleh ga kita warga negara Indonesia video balik? Soalnya beberapa kali liat aparat berseragam pakai matik bongsor ga lengkap atribut motornya. Lalu lapornya kmn?"
@angga2majalaya733,FALSE,Kebanyakan aturan
@angga2majalaya733,FALSE,Ga prepisional
@angga2majalaya733,FALSE,Hrsnya kurangi anggotanya dong 20%
@ArifArif-gd8wz,FALSE,Sangat bermanfaat karna E tilang hanya berfungsi jika pengendara tidak memakai atribut kendaraan atau saat berkendara dan yg melanggar aturan tertib lalulintas
@hariansyah7420,FALSE,FALSE
@bsblitar4208,FALSE,Jurus baru buat kumpul2 duit
@dwiharianto1532,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM
@panjiratulangi4474,FALSE,Akan gampang jika terlihat kurng lengkap motor... tinggl cmra.. kirim deh surt tilang kermh.
@beniirawan4125,FALSE,haduh kadrun ngawur lagi. udh pkai helm msih di tilang. hanya gara2 warna. lawak lawak
@jokosunarko1208,FALSE,jangan hanya rajin cari tilangan pak.tak rajin juga melindungi dan mengayomi masyarakat.sekarang yg sering terjadi jika masyarakat lapor krn jd korban tindak kriminal malah diabaikan alias gk.digubris.kita sbg rakyat kecil mengsedih pak pol.
@dedysuparmin9615,FALSE,"Apakah tilang elektro sdh otomatis bagi pelanggar yg kena E-tilang ke data base d sistem, atau apa msh bs d hapus setelah pelanggar masuk ke data base, sebtulnya yg paling inti menurur sy sih, pelanggaran marka jln, helm, spion, surat2, parkir sembarangan, max kecepatan dlm kota, sabuk pengaman, mai hp saat berkendara"
Apakah incar patroli kusus di dalam kota madya....? Ataukah menjelajah ke pinggir desa-desa ?,pasang CCTV di kantor2 & pos2 polisi,Coba kalau ada alat elektronik untuk menangkap pelaku maling motor         itu baru aparatnya hebat
"Tolong di jelaskan biar tidak salah di gunakan oknum polisi yang tidak tanggung jawab""","biar masyarakat juga bisa ngawasin elu pade.""",Hapus tilang motor.
@eliasfernando6323,FALSE,gmna kapolri kok.menyusahkan rakyat
Gerus terus masyarakat dgn seloganmu MENGAYOMI MASYARAKAT !!!!!!!,FALSE,POLISI GA MAMPU MENANGKAP PEMERINTAH PENHIANAT RAKYAT.
kalau TNI perang nya sama musuh negara .. tapi klo ini perang nya sama rakyat nya sendiri,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM
"Terimaksih atas jasa jasamu yg tidak di ragukan lagi POLISI TIDUR kamu selalu bekerja 24 jam tanpa pamrih""",TRUE,AYO GANTI MOTOR DENGAN NAIK ANGKOT ATAU NAIK SEPEDAH LISTEIK ATAU JALAN KAKI SAJA.
@mocchaday5110,FALSE,https://www.youtube.com/watch?v=MeSB1ZU-zJM
@ahmadsyahroni2449,FALSE,Kalau ditulungaging keren sangat rajin memburu foto. Masuk ke desa desa
@karepegagah9030,FALSE,Yg pasti ya bikin gk nyaman sm masyarakat klu mau beli nasi warung dekwt jln raya ditilang karena pastinya kan gk bawa helm semoga aj ya gk cari kesalahan sm warga aj
@channelcampur202,848,Tidak pro rakyat
"kejar setoran buat boss woi....""",FALSE,Waaah klo Etilang gak bisa bedain rambut ama helm hitam untung yg plontos donk !
@kudabendichannel4164,FALSE,"kasih cctv jg di gedung2 dpr, kantor2 pemerintahan jadi yg kerjanya tidurran...maen hp...fix potong gaji. rugi dong duit rakyat buat gaji yg gk produktif."
"Awasss... Yg pakai baju dan celana Hitam masuk RSJ krn terdeteksi tdk memakai pakaian.""",FALSE,Kocak banget itu kamera
@budiwijanarko4986,FALSE,Lagi2 hukum tajam kebawah tumpul kestas dan kawulo alit yg jadi korban
@muhlisintao6703,848,https://www.youtube.com/watch?v=MeSB1ZU-zJM
@mamansudirman5328,FALSE,Terosno wes... Sampek rakyat mu ora iso turu...  Wes  ... Ra iso komen neh!!!
Mungkin biar ga ke tilang...😊,FALSE,Komen cerdas gini gk bakal di dengar kawan.mereka lbih milih tutup telinga
"Makanya maling motor susah d tangkap ..""",FALSE,"Dan lapor2 harus pake duit, kehilangan motor, mobil, kemalingan laporny harus pake duit...jd males. Kita itung2an dulu sekiranya nda balik mending ga usah lapor."
@akusukakamu2932,FALSE,Ya gitu kalau org punya kuasa dan uang
@Sujianto-ks6xt,FALSE,betul cuks 🤭
@riansaputra6732,FALSE," @ryanfebryan3195  bukan hanya dpr, tapi pemerintah juga...."
@asnawimochtar7661,FALSE,https://www.youtube.com/watch?v=_GCWRLEl6kc
@multiprima4706,FALSE,"Kasian yg kena tilang,,,,susah"" cari duit ditilang"
@hamdanan2022,FALSE, @tris22na51  ngak nyambung mas bro
@yapetasep,FALSE,SI HARUN MENCRET kemana dia ga ada kabarnya?
@bunuhdirisempurna2,FALSE,@zet lo buta apa tolol si harun mang ga ada bukti?
@wewkkwew234,FALSE,"Iy bukan berarti yg gini jadi bukan pelanggaran ,"
@CahayaLensaofficial,FALSE,memberantas koruptor itu tugasnya KPK ini polantas tugas nya ngatur lalu lintas makanya belajar dulu dek biar tambah pinter
